diff_window_id,ax_max,ax_min,ax_mean,ay_max,ay_min,ay_mean,az_max,az_min,az_mean,gx_max,gx_min,gx_mean,gy_max,gy_min,gy_mean,gz_max,gz_min,gz_mean,activity
16,0.0100099999999999,-0.0135499999999999,-0.0005212449999999,0.0596929999999999,-0.0676269999999999,-0.002977905,0.08313,-0.068359,-0.0005639599999999,1.098634,-1.342774,-0.0152587899999999,3.17383,-3.4790050000000003,-0.192871095,3.845215,-2.868653,-0.0573731099999999,riding
17,0.011475,-0.0135499999999999,-0.000116565,0.063355,-0.063354,-0.0003265349999999,0.06897,-0.068359,-0.0001617399999999,1.098634,-1.342774,-0.00854491,3.17383,-1.892091,0.232849215,3.845215,-2.868653,0.31738289,riding
18,0.011475,-0.0135499999999999,-0.000792235,0.063355,-0.059448,-0.00471314,0.06897,-0.033447,0.00178529,1.098634,-0.976563,-0.0091552499999999,0.7934569999999999,-1.892091,-0.08575442,2.746582,-2.685547,-0.0064086649999999,riding
19,0.011475,-0.010132,-2.6265000000001986e-05,0.063355,-0.0528569999999999,-0.00058776,0.034912,-0.033447,0.00149718,0.915528,-0.976563,-0.0131225699999999,0.6103509999999999,-0.732422,-0.0625610299999999,2.746582,-2.319337,0.04608157,riding
20,0.011475,-0.010132,5.860499999999769e-05,0.063355,-0.0528569999999999,-0.000103145,0.034912,-0.039551,0.0018548699999999,0.915528,-0.793457,-0.0015258899999999,0.7934570000000001,-0.732422,0.00579834,2.746582,-2.319337,0.0018310699999999,riding
21,0.011109,-0.008057,-0.0003027399999999,0.055542,-0.04541,-0.002164915,0.034912,-0.039551,0.0015716449999999,0.915528,-0.793457,0.020446755,0.7934570000000001,-0.7934570000000001,-0.046081595,1.281739,-2.319337,-0.15594488,riding
22,0.024536,-0.026123,-0.0005462549999999,0.1241449999999999,-0.133544,-0.003654775,0.038574,-0.039551,0.00223815,1.281738,-15.319828,-0.06622317,0.7934570000000001,-0.7934570000000001,-0.0076294049999999,4.089357,-3.2958990000000004,0.0247192499999999,riding
23,0.030396,-0.0278319999999999,0.0006292849999999,0.161377,-0.142944,0.0031066749999999,0.038574,-0.039551,0.000706175,15.136723,-15.319828,-0.0109863049999999,0.7934570000000001,-0.7934570000000001,0.0814819449999999,5.126954,-4.272461,0.02563481,riding
24,0.030396,-0.0278319999999999,-0.00032776,0.161377,-0.142944,-0.00195313,0.038574,-0.030273,0.0018627949999999,15.136723,-15.319828,-0.000610355,0.7934569999999999,-0.7934570000000001,-0.00274656,5.126954,-4.272461,-0.000305135,riding
25,0.030396,-0.0278319999999999,0.000119645,0.161377,-0.142944,0.0013897699999999,0.038574,-0.052735,-0.00104675,15.136723,-15.319828,0.006713875,0.854492,-0.854492,0.1000977,5.126954,-4.272461,0.09735111,riding
